0.0000000000
0.0000000000
0.0003151532
0.0023552340
0.0072902538
0.0158108549
0.0282725184
0.0447967620
0.0653422828
0.0897551543
0.1178044237
0.1492075101
0.1836484633
0.2207912139
0.2602892807
0.3017929683
0.3449547777
0.3894335108
0.4348974262
0.4810266809
0.5275152359
0.5740723327
0.6204236392
0.6663121243
0.7114986906
0.7557626207
0.7989018405
0.8407330383
0.8810916489
0.9198317067
0.9568255974
0.9919637090
1.0251539889
1.0563214219
1.0854074407
1.1123692719
1.1371792289
1.1598239532
1.1803036268
1.1986311413
1.2148312505
1.2289396979
1.2410023316
1.2510742222
1.2592187759
1.2655068534
1.2700158940
1.2728290599
1.2740343932
1.2737239992
1.2719932537
1.2689400460
1.2646640456
1.2592660025
1.2528470894
1.2455082830
1.2373497791
1.2284704506
1.2189673462
1.2089352256
1.1984661433
1.1876490730
1.1765695674
1.1653094683
1.1539466517
1.1425548122
1.1312032847
1.1199569006
1.1088758802
1.0980157598
1.0874273529
1.0771567395
1.0672452883
1.0577297021
1.0486420814
1.0400100215
1.0318567265
1.0242011405
1.0170580984
1.0104384898
1.0043494376
0.9987944880
0.9937738062
0.9892843850
0.9853202584
0.9818727155
0.9789305239
0.9764801463
0.9745059655
0.9729905072
0.9719146539
0.9712578592
0.9709983580
0.9711133706
0.9715792989
0.9723719116
0.9734665285
0.9748381981
0.9764618608
0.9783125007
0.9803652944
0.9825957441
0.9849798028
0.9874939888
0.9901154893
0.9928222539
0.9955930789
0.9984076820
1.0012467636
1.0040920610
1.0069263949
1.0097337012
1.0124990610
1.0152087180
1.0178500899
1.0204117683
1.0228835151
1.0252562498
1.0275220335
1.0296740413
1.0317065404
1.0336148587
1.0353953416
1.0370453158
1.0385630434
1.0399476732
1.0411991898
1.0423183668
1.0433067120
1.0441664135
1.0449002869
1.0455117162
1.0460046019
1.0463833077
1.0466526032
1.0468176071
1.0468837398
1.0468566751
1.0467422903
1.0465466193
1.0462758058
1.0459360598
1.0455336157
1.0450746979
1.0445654825
1.0440120650
1.0434204256
